battery_id,policy,prediction_test,matched_cell,match_confidence,align_offset,align_rmse,model,n_hat,n_true_080_contest_def,n_true_088ah_contest_frame,n_true_088_label_contest_frame,n_true_088_label_abs,err_080,err_088_label,ape_080,ape_088_label,rmse_soh_151_200_matr,mae_soh_151_200_matr,soh200_true_matr,soh200_pred,soh200_abs_err_matr,soh300_true_matr,soh300_pred,soh300_abs_err_matr,soh500_true_matr,soh500_pred,soh500_abs_err_matr,soh150_true_matr,q0_contest,usage_boundary
33,5_6C_19PER_4_6C,0,b3c26,medium,11.0,0.004318681818672195,persist,20000.0,,,1014.0,1025.0,,18986.0,,18.723865877712033,0.00303160041662897,0.0026866148010996293,0.9993075219038384,0.997265152427079,0.002042369476759398,0.9959066903723803,0.997265152427079,0.0013584620546986947,0.9829652658440335,0.997265152427079,0.014299886583045485,1.001269493413634,1.0709693,audit_only_not_for_training_or_tuning
33,5_6C_19PER_4_6C,0,b3c26,medium,11.0,0.004318681818672195,fusion_pbt_batterygpt,5665.849455831592,,,1014.0,1025.0,,4651.849455831592,,4.587622737506502,0.0037127512705815275,0.003534965778346362,0.9993075219038384,0.995493781461846,0.0038137404419924525,0.9959066903723803,0.9919510395313802,0.003955650841000136,0.9829652658440335,0.9848655556704484,0.0019002898264148804,1.001269493413634,1.0709693,audit_only_not_for_training_or_tuning
34,5_6C_36PER_4_3C,0,b3c27,medium,11.0,0.004081577152907421,linear_recent,5021.89214129018,,,836.0,847.0,,4185.89214129018,,5.007048015897345,0.004228499683410862,0.004140833091871124,0.9959897572186768,0.994502868826448,0.001486888392228769,0.9934456833004216,0.9904691230866606,0.002976560213761026,0.9790686361039829,0.9824016316070853,0.0033329955031023983,1.0015500643228499,1.0592589,audit_only_not_for_training_or_tuning
34,5_6C_36PER_4_3C,0,b3c27,medium,11.0,0.004081577152907421,policy_mean,10319.579140691549,,,836.0,847.0,,9483.579140691549,,11.343994187430082,0.003770540403657117,0.0036049969350767297,0.9959897572186768,0.9955535279574176,0.00043622926125919115,0.9934456833004216,0.9936211004795683,0.0001754171791467085,0.9790686361039829,0.9897562455238699,0.010687609419887,1.0015500643228499,1.0592589,audit_only_not_for_training_or_tuning
34,5_6C_36PER_4_3C,0,b3c27,medium,11.0,0.004081577152907421,persist,20000.0,,,836.0,847.0,,19164.0,,22.923444976076556,0.003393723928488924,0.0031334273073317775,0.9959897572186768,0.996519741696342,0.0005299844776652796,0.9934456833004216,0.996519741696342,0.0030740583959204537,0.9790686361039829,0.996519741696342,0.017451105592359184,1.0015500643228499,1.0592589,audit_only_not_for_training_or_tuning
34,5_6C_36PER_4_3C,0,b3c27,medium,11.0,0.004081577152907421,fusion_pbt_batterygpt,4051.1460326434935,,,836.0,847.0,,3215.1460326434935,,3.8458684600998727,0.0044215995795534365,0.00435427443864635,0.9959897572186768,0.9940843563817908,0.001905400836885951,0.9934456833004216,0.989213585752688,0.004232097547733571,0.9790686361039829,0.9794720444944827,0.00040340839049979316,1.0015500643228499,1.0592589,audit_only_not_for_training_or_tuning
35,3_7C_31PER_5_9C,0,b3c28,medium,11.0,0.005341162034314525,linear_recent,915.2657700069192,,,528.0,539.0,,387.2657700069192,,0.7334578977403773,0.007928795231323435,0.007842153287971372,0.9689337637640171,0.9599550485039507,0.008978715260066328,0.957470862972534,0.9375920255254631,0.019878837447070974,0.9223796745760428,0.892865979568483,0.029513695007559737,0.9768003620826948,1.0512739,audit_only_not_for_training_or_tuning
35,3_7C_31PER_5_9C,0,b3c28,medium,11.0,0.005341162034314525,policy_mean,1290.1685881182036,,,528.0,539.0,,762.1685881182036,,1.443501113860234,0.005994280164106702,0.005967071034355482,0.9689337637640171,0.963631680373788,0.005302083390229084,0.957470862972534,0.948621921134968,0.008848941837566016,0.9223796745760428,0.9186024026573281,0.0037772719187146864,0.9768003620826948,1.0512739,audit_only_not_for_training_or_tuning
35,3_7C_31PER_5_9C,0,b3c28,medium,11.0,0.005341162034314525,persist,20000.0,,,528.0,539.0,,19472.0,,36.878787878787875,0.0031254764015028135,0.002619931784772629,0.9689337637640171,0.971136559993198,0.002202796229180959,0.957470862972534,0.971136559993198,0.013665697020664003,0.9223796745760428,0.971136559993198,0.04875688541715528,0.9768003620826948,1.0512739,audit_only_not_for_training_or_tuning
35,3_7C_31PER_5_9C,0,b3c28,medium,11.0,0.005341162034314525,fusion_pbt_batterygpt,924.4292934341992,,,528.0,539.0,,396.42929343419917,,0.7508130557465893,0.00789381806444272,0.007809204111357231,0.9689337637640171,0.960019654732605,0.008914109031412099,0.957470862972534,0.9377858442114281,0.019685018761105955,0.9223796745760428,0.8933182231690681,0.029061451406974692,0.9768003620826948,1.0512739,audit_only_not_for_training_or_tuning
36,5_3C_54PER_4C,0,b3c30,high,11.0,0.0021890331927863836,linear_recent,6961.571237060444,,,922.0,933.0,,6039.571237060444,,6.550511103102434,0.003495163950103833,0.003461375857763964,0.9990054206253935,0.9958794791432676,0.0031259414821259712,0.9943114316400284,0.9929825270551251,0.001328904584903312,0.9869270572605311,0.9871886228788401,0.00026156561830903424,1.0013518550710823,1.0674757,audit_only_not_for_training_or_tuning
36,5_3C_54PER_4C,0,b3c30,high,11.0,0.0021890331927863836,policy_mean,14436.58288861029,,,922.0,933.0,,13514.58288861029,,14.657899011507906,0.0031448499326291813,0.0030748620602149,0.9990054206253935,0.9966373493345404,0.0023680712908531465,0.9943114316400284,0.995256137628943,0.000944705988914607,0.9869270572605311,0.9924937142177486,0.005566656957217475,1.0013518550710823,1.0674757,audit_only_not_for_training_or_tuning
36,5_3C_54PER_4C,0,b3c30,high,11.0,0.0021890331927863836,persist,20000.0,,,922.0,933.0,,19078.0,,20.691973969631235,0.0028485002915716383,0.0027226530752876466,0.9990054206253935,0.997327955187339,0.0016774654380545817,0.9943114316400284,0.997327955187339,0.0030165235473105234,0.9869270572605311,0.997327955187339,0.010400897926807873,1.0013518550710823,1.0674757,audit_only_not_for_training_or_tuning
36,5_3C_54PER_4C,0,b3c30,high,11.0,0.0021890331927863836,fusion_pbt_batterygpt,5717.282036214753,,,922.0,933.0,,4795.282036214753,,5.200956655330534,0.0036303195564125184,0.0036047357737466743,0.9990054206253935,0.995598381268792,0.003407039356601582,0.9943114316400284,0.9921392334316976,0.002172198208330811,0.9869270572605311,0.9852209377575092,0.0017061195030219078,1.0013518550710823,1.0674757,audit_only_not_for_training_or_tuning
37,5C_67PER_4C,0,b3c33,high,11.0,0.0017774517353923874,linear_recent,6475.153481352285,,,1271.0,1282.0,,5204.153481352285,,4.094534603739013,0.003086796167665515,0.0030830166038663866,0.9980038298240267,0.9949724272804538,0.0030314025435729253,0.9942986470687729,0.9918653729612271,0.002433274107545791,0.9854332969125487,0.985651264322774,0.00021796741022528376,0.9995683976247736,1.0594152,audit_only_not_for_training_or_tuning
37,5C_67PER_4C,0,b3c33,high,11.0,0.0017774517353923874,policy_mean,16407.725540731033,,,1271.0,1282.0,,15136.725540731033,,11.909304123313165,0.0026232410635733906,0.0025989657804960566,0.9980038298240267,0.9959215465419644,0.0020822832820622805,0.9942986470687729,0.9947127307457589,0.0004140836769860323,0.9854332969125487,0.9922950991533482,0.006861802240799575,0.9995683976247736,1.0594152,audit_only_not_for_training_or_tuning
37,5C_67PER_4C,0,b3c33,high,11.0,0.0017774517353923874,persist,20000.0,,,1271.0,1282.0,,18729.0,,14.735641227380016,0.0023490961776480475,0.0022907177524636915,0.9980038298240267,0.996525954440067,0.0014778753839597147,0.9942986470687729,0.996525954440067,0.0022273073712940628,0.9854332969125487,0.996525954440067,0.011092657527518313,0.9995683976247736,1.0594152,audit_only_not_for_training_or_tuning
37,5C_67PER_4C,0,b3c33,high,11.0,0.0017774517353923874,fusion_pbt_batterygpt,5284.756726679342,,,1271.0,1282.0,,4013.756726679342,,3.1579517912504658,0.0032521731893962575,0.0032487295226165404,0.9980038298240267,0.9946474999887868,0.003356329835239924,0.9942986470687729,0.9908905910862267,0.003408055982546232,0.9854332969125487,0.9833767732811063,0.002056523631442375,0.9995683976247736,1.0594152,audit_only_not_for_training_or_tuning
38,5_3C_54PER_4C,0,b3c34,high,11.0,0.0020733175432405804,linear_recent,5558.464893175466,,,1145.0,1156.0,,4413.464893175466,,3.8545544918563026,0.0035893358100870503,0.003586197240001474,0.9972757889178399,0.993911224122409,0.003364564795430902,0.9931632703072559,0.9902924409823091,0.0028708293249468664,0.983090617251814,0.9830548747021091,3.57425497049535e-05,0.9994277480490528,1.0602307,audit_only_not_for_training_or_tuning
38,5_3C_54PER_4C,0,b3c34,high,11.0,0.0020733175432405804,policy_mean,17464.901142593277,,,1145.0,1156.0,,16319.901142593277,,14.253188770823822,0.00298407045721862,0.002951649190733019,0.9972757889178399,0.9951554359837196,0.002120352934120273,0.9931632703072559,0.9940250765662406,0.0008618062589846875,0.983090617251814,0.9917643577312829,0.008673740479468894,0.9994277480490528,1.0602307,audit_only_not_for_training_or_tuning
38,5_3C_54PER_4C,0,b3c34,high,11.0,0.0020733175432405804,persist,20000.0,,,1145.0,1156.0,,18855.0,,16.467248908296945,0.0027292041586210788,0.002663407539275944,0.9972757889178399,0.995720615692459,0.0015551732253809014,0.9931632703072559,0.995720615692459,0.002557345385203025,0.983090617251814,0.995720615692459,0.01262999844064494,0.9994277480490528,1.0602307,audit_only_not_for_training_or_tuning
38,5_3C_54PER_4C,0,b3c34,high,11.0,0.0020733175432405804,fusion_pbt_batterygpt,4514.095134365741,,,1145.0,1156.0,,3369.0951343657407,,2.9424411653849263,0.003788454637137573,0.003785500506737449,0.9972757889178399,0.9935204334033187,0.003755355514521108,0.9931632703072559,0.9891200688250383,0.0040432014822175955,0.983090617251814,0.9803193396684775,0.0027712775833365066,0.9994277480490528,1.0602307,audit_only_not_for_training_or_tuning
39,5_6C_19PER_4_6C,0,b3c35,high,11.0,0.001405715556371733,linear_recent,6381.576552334286,,,1080.0,1091.0,,5301.576552334286,,4.908867178087302,0.002380942472680515,0.002372281559777296,0.9969642017631458,0.9948065832132692,0.0021576185498766165,0.9931306841791003,0.9916551770701275,0.0014755071089728178,0.9828841411566688,0.9853523647838441,0.002468223627175359,0.9991760558758304,1.0626153,audit_only_not_for_training_or_tuning
39,5_6C_19PER_4_6C,0,b3c35,high,11.0,0.001405715556371733,policy_mean,8701.621012489122,,,1080.0,1091.0,,7621.621012489122,,7.057056493045484,0.0021713126620071773,0.0021542635255215603,0.9969642017631458,0.9952340695549472,0.0017301322081986203,0.9931306841791003,0.992937636095162,0.00019304808393838524,0.9828841411566688,0.9883447691755911,0.005460628018922331,0.9991760558758304,1.0626153,audit_only_not_for_training_or_tuning
39,5_6C_19PER_4_6C,0,b3c35,high,11.0,0.001405715556371733,persist,20000.0,,,1080.0,1091.0,,18920.0,,17.51851851851852,0.0016651432130316958,0.0015686729932762656,0.9969642017631458,0.99638228628484,0.0005819154783057723,0.9931306841791003,0.99638228628484,0.003251602105739715,0.9828841411566688,0.99638228628484,0.013498145128171268,0.9991760558758304,1.0626153,audit_only_not_for_training_or_tuning
39,5_6C_19PER_4_6C,0,b3c35,high,11.0,0.001405715556371733,fusion_pbt_batterygpt,5022.3879953384185,,,1080.0,1091.0,,3942.3879953384185,,3.65035925494298,0.00260777831192566,0.002600163836756171,0.9969642017631458,0.9943597552191932,0.002604446543952643,0.9931306841791003,0.9903146930878994,0.002815991091200898,0.9828841411566688,0.982224568825312,0.000659572331356828,0.9991760558758304,1.0626153,audit_only_not_for_training_or_tuning
40,5_6C_36PER_4_3C,0,b3c36,high,11.0,0.0024119447229625167,linear_recent,5260.93511175877,,,910.0,921.0,,4350.93511175877,,4.781247375559088,0.002712714374815783,0.0027049160007003924,0.995718711119314,0.9934281576181532,0.002290553501160808,0.991081044685435,0.9896061730768233,0.0014748716086117053,0.9793464833529888,0.9819622039941637,0.002615720641174879,0.9983020392705919,1.0573761,audit_only_not_for_training_or_tuning
40,5_6C_36PER_4_3C,0,b3c36,high,11.0,0.0024119447229625167,policy_mean,11376.370694691152,,,910.0,921.0,,10466.370694691152,,11.501506257902365,0.0022228307221603114,0.002174010623640974,0.995718711119314,0.9944691485535636,0.0012495625657503728,0.991081044685435,0.9927291458830552,0.0016481011976201554,0.9793464833529888,0.9892491405420379,0.009902657189049147,0.9983020392705919,1.0573761,audit_only_not_for_training_or_tuning
40,5_6C_36PER_4_3C,0,b3c36,high,11.0,0.0024119447229625167,persist,20000.0,,,910.0,921.0,,19090.0,,20.978021978021978,0.0018684767161395589,0.0017303099426612635,0.995718711119314,0.995339149888818,0.0003795612304959839,0.991081044685435,0.995339149888818,0.004258105203382989,0.9793464833529888,0.995339149888818,0.015992666535829203,0.9983020392705919,1.0573761,audit_only_not_for_training_or_tuning
40,5_6C_36PER_4_3C,0,b3c36,high,11.0,0.0024119447229625167,fusion_pbt_batterygpt,4320.130083323886,,,910.0,921.0,,3410.1300833238856,,3.747395695960314,0.002911326227500863,0.002907191454582052,0.995718711119314,0.9930315390811302,0.002687172038183805,0.991081044685435,0.9884163174657545,0.002664727219680474,0.9793464833529888,0.9791858742350033,0.000160609117985544,0.9983020392705919,1.0573761,audit_only_not_for_training_or_tuning
42,5C_67PER_4C,0,b3c38,high,11.0,0.0014645476578634138,linear_recent,9601.528424792255,,,1921.0,1932.0,,7680.5284247922555,,3.998192829147452,0.003059247179074033,0.0030525461821245712,0.999204968961661,0.996483842146712,0.00272112681494896,0.9964527603520942,0.9943939283234599,0.0020588320286343276,0.9901830242983919,0.9902141006769556,3.107637856369916e-05,1.000776891795533,1.0691597,audit_only_not_for_training_or_tuning
42,5C_67PER_4C,0,b3c38,high,11.0,0.0014645476578634138,policy_mean,14808.56225615486,,,1921.0,1932.0,,12887.56225615486,,6.708777853282072,0.0028774464230322872,0.0028632387857377606,0.999204968961661,0.9968550331200196,0.0023499358416414484,0.9964527603520942,0.9955075012433828,0.0009452591087113493,0.9901830242983919,0.9928124374901092,0.002629413191717278,1.000776891795533,1.0691597,audit_only_not_for_training_or_tuning
42,5C_67PER_4C,0,b3c38,high,11.0,0.0014645476578634138,persist,20000.0,,,1921.0,1932.0,,18079.0,,9.41124414367517,0.0025617165735259124,0.002519618157195358,0.999204968961661,0.997528799058338,0.001676169903322977,0.9964527603520942,0.997528799058338,0.0010760387062438426,0.9901830242983919,0.997528799058338,0.007345774759946133,1.000776891795533,1.0691597,audit_only_not_for_training_or_tuning
42,5C_67PER_4C,0,b3c38,high,11.0,0.0014645476578634138,fusion_pbt_batterygpt,7654.577636960598,,,1921.0,1932.0,,5733.577636960598,,2.9846838297556473,0.003205990517170223,0.0032020723905665173,0.999204968961661,0.9961906535027084,0.003014315458952588,0.9964527603520942,0.9935143623914489,0.0029383979606453225,0.9901830242983919,0.98816178016893,0.0020212441294619188,1.000776891795533,1.0691597,audit_only_not_for_training_or_tuning
43,5_3C_54PER_4C,0,b3c39,medium,11.0,0.0034146386921991225,linear_recent,6033.713389004499,,,1143.0,1154.0,,4890.713389004499,,4.278839360458879,0.004827293260234368,0.004825741956323486,0.9990203488211733,0.9946217079918906,0.004398640829282652,0.9955777471418279,0.99128555321338,0.004292193928447929,0.9863844558957526,0.9846132436563586,0.0017712122393940266,1.0012479703563684,1.0464231,audit_only_not_for_training_or_tuning
43,5_3C_54PER_4C,0,b3c39,medium,11.0,0.0034146386921991225,policy_mean,15562.397041633556,,,1143.0,1154.0,,14419.397041633556,,12.615395486993487,0.004312563203819183,0.004299786345994667,0.9990203488211733,0.9956529935023392,0.003367355318834142,0.9955777471418279,0.9943794097447257,0.0011983373971021782,0.9863844558957526,0.9918322422294988,0.005447786333746207,1.0012479703563684,1.0464231,audit_only_not_for_training_or_tuning
43,5_3C_54PER_4C,0,b3c39,medium,11.0,0.0034146386921991225,persist,20000.0,,,1143.0,1154.0,,18857.0,,16.497812773403325,0.004007246540615035,0.0039750224878032725,0.9990203488211733,0.996289785381146,0.0027305634400273116,0.9955777471418279,0.996289785381146,0.0007120382393180913,0.9863844558957526,0.996289785381146,0.009905329485393355,1.0012479703563684,1.0464231,audit_only_not_for_training_or_tuning
43,5_3C_54PER_4C,0,b3c39,medium,11.0,0.0034146386921991225,fusion_pbt_batterygpt,4809.538469327581,,,1143.0,1154.0,,3666.538469327581,,3.207820183138741,0.005032936211138786,0.005030365766882634,0.9990203488211733,0.9942204848339316,0.004799863987241748,0.9955777471418279,0.9900818837395027,0.005495863402325218,0.9863844558957526,0.9818046815506449,0.004579774345107701,1.0012479703563684,1.0464231,audit_only_not_for_training_or_tuning
44,5_6C_19PER_4_6C,0,b3c40,medium,11.0,0.0034754098067555916,linear_recent,5396.069387273481,,,783.0,794.0,,4613.069387273481,,5.891531784512747,0.0050348737453995655,0.005024057225352385,0.9991898079251517,0.9944278967112264,0.004761911213925218,0.9932013813781293,0.990686070299373,0.002515311078756355,0.9783907375940956,0.9832024174756663,0.0048116798815707185,1.0018610318498198,1.0581568,audit_only_not_for_training_or_tuning
44,5_6C_19PER_4_6C,0,b3c40,medium,11.0,0.0034754098067555916,policy_mean,8520.67534647487,,,783.0,794.0,,7737.675346474871,,9.882088565102006,0.004691427452805631,0.004667886209477006,0.9991898079251517,0.9951262712521586,0.004063536672993084,0.9932013813781293,0.9927811939221697,0.0004201874559596197,0.9783907375940956,0.9880910392621919,0.009700301668096323,1.0018610318498198,1.0581568,audit_only_not_for_training_or_tuning
44,5_6C_19PER_4_6C,0,b3c40,medium,11.0,0.0034754098067555916,persist,20000.0,,,783.0,794.0,,19217.0,,24.54278416347382,0.00414177889971903,0.004069891490329813,0.9991898079251517,0.996298809917153,0.0028909980079986353,0.9932013813781293,0.996298809917153,0.0030974285390237277,0.9783907375940956,0.996298809917153,0.017908072323057467,1.0018610318498198,1.0581568,audit_only_not_for_training_or_tuning
44,5_6C_19PER_4_6C,0,b3c40,medium,11.0,0.0034754098067555916,fusion_pbt_batterygpt,4433.440990883111,,,783.0,794.0,,3650.440990883111,,4.66212131658124,0.005210905075741577,0.0052028920290899784,0.9991898079251517,0.9940772402333096,0.005112567691842096,0.9932013813781293,0.9896341008656226,0.0035672805125066542,0.9783907375940956,0.9807478221302488,0.002357084536153242,1.0018610318498198,1.0581568,audit_only_not_for_training_or_tuning
45,5_6C_36PER_4_3C,0,b3c41,medium,-2.0,0.0031920262604000793,linear_recent,9171.662596970256,,,786.0,784.0,,8385.662596970256,,10.668781929987604,0.005407872337313833,0.005397372437460484,1.0021128544904934,0.9971058041538564,0.005007050336636953,0.9975568844860352,0.994908822245281,0.002648062240754201,0.984634132166639,0.9905148584281304,0.005880726261491387,1.0038537587771441,1.0491925,audit_only_not_for_training_or_tuning
45,5_6C_36PER_4_3C,0,b3c41,medium,-2.0,0.0031920262604000793,policy_mean,9296.58594202045,,,786.0,784.0,,8510.58594202045,,10.827717483486579,0.005400376255337717,0.005389720855291147,1.0021128544904934,0.997120807256149,0.004992047234344321,0.9975568844860352,0.9949538315521591,0.002603052933876082,0.984634132166639,0.9906198801441791,0.005985747977540146,1.0038537587771441,1.0491925,audit_only_not_for_training_or_tuning
45,5_6C_36PER_4_3C,0,b3c41,medium,-2.0,0.0031920262604000793,persist,20000.0,,,786.0,784.0,,19214.0,,24.44529262086514,0.004870497391589145,0.004837142050773684,1.0021128544904934,0.998204295108144,0.0039085593823493525,0.9975568844860352,0.998204295108144,0.0006474106221088238,0.984634132166639,0.998204295108144,0.013570162941505037,1.0038537587771441,1.0491925,audit_only_not_for_training_or_tuning
45,5_6C_36PER_4_3C,0,b3c41,medium,-2.0,0.0031920262604000793,fusion_pbt_batterygpt,7133.580278561251,,,786.0,784.0,,6347.580278561251,,8.075801881121185,0.005583826547237388,0.005575881603161598,1.0021128544904934,0.9967557861818932,0.005357068308600166,0.9975568844860352,0.9938587683293916,0.003698116156643616,0.984634132166639,0.9880647326243883,0.0034306004577493443,1.0038537587771441,1.0491925,audit_only_not_for_training_or_tuning
48,5_3C_54PER_4C,0,b3c44,medium,-1.0,0.0034927282228084102,linear_recent,10537.575973895551,,,939.0,938.0,,9598.575973895551,,10.222125637801438,0.004874236930506092,0.0048667341732864045,1.001922590221482,0.997219350535384,0.004703239686097871,0.9985751659967702,0.9953115594726301,0.00326360652414015,0.990029063994226,0.991495977347122,0.0014669133528960598,1.0027731275537197,1.0686373,audit_only_not_for_training_or_tuning
48,5_3C_54PER_4C,0,b3c44,medium,-1.0,0.0034927282228084102,policy_mean,13425.733723550404,,,939.0,938.0,,12486.733723550404,,13.29790598887157,0.004769997097154575,0.004760898185413651,1.001922590221482,0.9974268720802324,0.004495718141249494,0.9985751659967702,0.9959341241071753,0.0026410418895949084,0.990029063994226,0.9929486281610611,0.0029195641668351424,1.0027731275537197,1.0686373,audit_only_not_for_training_or_tuning
48,5_3C_54PER_4C,0,b3c44,medium,-1.0,0.0034927282228084102,persist,20000.0,,,939.0,938.0,,19061.0,,20.299254526091588,0.004402458480038942,0.0043802474522841315,1.001922590221482,0.998173246066761,0.003749344154720835,0.9985751659967702,0.998173246066761,0.0004019199300091536,0.990029063994226,0.998173246066761,0.008144182072535089,1.0027731275537197,1.0686373,audit_only_not_for_training_or_tuning
48,5_3C_54PER_4C,0,b3c44,medium,-1.0,0.0034927282228084102,fusion_pbt_batterygpt,8237.385867626965,,,939.0,938.0,,7298.385867626965,,7.772508911210825,0.005021150817600074,0.005014569692170792,1.001922590221482,0.996929476968944,0.0049931132525379285,0.9985751659967702,0.9944419387733101,0.004133227223460101,0.990029063994226,0.9894668623820422,0.0005622016121837881,1.0027731275537197,1.0686373,audit_only_not_for_training_or_tuning
49,4_8C_80PER_4_8C,0,b3c45,high,-2.0,0.001677176231796575,linear_recent,11531.299801299474,,,1801.0,1799.0,,9730.299801299474,,5.402720600388381,0.00334527714609489,0.003222295025360993,0.9990375718483543,0.9973563382767628,0.001681233571591445,0.9951159956778217,0.9956146463108143,0.0004986506329925922,0.9901667023397009,0.9921312623789175,0.001964560039216523,1.0031807530802785,1.0688018,audit_only_not_for_training_or_tuning
49,4_8C_80PER_4_8C,0,b3c45,high,-2.0,0.001677176231796575,policy_mean,9590.236234542435,,,1801.0,1799.0,,7789.236234542435,,4.324950713238443,0.00342258755431446,0.003313615555650926,0.9990375718483543,0.9971772784134488,0.0018602934349054578,0.9951159956778217,0.9950774667208727,3.852895694900216e-05,0.9901667023397009,0.9908778433357203,0.0007111409960193216,1.0031807530802785,1.0688018,audit_only_not_for_training_or_tuning
49,4_8C_80PER_4_8C,0,b3c45,high,-2.0,0.001677176231796575,persist,20000.0,,,1801.0,1799.0,,18199.0,,10.10494169905608,0.00299335506232438,0.002778163574044088,0.9990375718483543,0.998227184259737,0.0008103875886172895,0.9951159956778217,0.998227184259737,0.0031111885819152807,0.9901667023397009,0.998227184259737,0.008060481920036056,1.0031807530802785,1.0688018,audit_only_not_for_training_or_tuning
49,4_8C_80PER_4_8C,0,b3c45,high,-2.0,0.001677176231796575,fusion_pbt_batterygpt,8916.484230735416,,,1801.0,1799.0,,7115.484230735416,,3.9508518771434846,0.003477874126077544,0.00337789581280979,0.9990375718483543,0.9970512386935296,0.00198633315482466,0.9951159956778217,0.9946993475611152,0.00041664811670649726,0.9901667023397009,0.9899955652962862,0.00017113704341475966,1.0031807530802785,1.0688018,audit_only_not_for_training_or_tuning
