C1,Q1,C2,E_L,E_H,C_high,T_cc_min,T_hat_min,fade_pysr,fade_wls,fade_ols,fade_free_pysr,c1_ge_c2,feasible
4.8,42.0,4.7,239.2,141.0,4.7,10.101063829787234,10.145731736942235,-0.0023195467038049644,-0.002481642217004143,0.012953294155987928,0.010627437121647404,1,1
4.9,30.0,4.8,243.0,144.0,4.8,9.923469387755102,9.968137294910102,0.005506284626935254,0.005451613423066604,0.014475094030903036,0.011745763841139805,1,1
5.5,41.0,4.3,264.2,129.0,4.3,9.914587737843553,9.959255644998553,0.006577127973234176,0.006669719020899356,0.002009213992469839,0.002510820117754584,1,1
4.9,37.0,4.7,242.4,141.0,4.7,10.019973947025617,10.064641854180618,0.0008804532961950717,0.000772836095289331,0.012664921881308994,0.010317192412568375,1,1
4.8,77.0,4.8,240.0,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.002969966808856356,0.0033357704549807324,1,1
5.1,23.0,4.7,244.2,141.0,4.7,9.982478097622028,10.027146004777029,0.00268045329619504,0.002603480145954351,0.013211367760210712,0.010517516097439242,1,1
5.3,47.0,4.2,261.7,126.0,4.2,10.035040431266847,10.079708338421847,5.1296642493980915e-05,5.859519519796352e-05,0.003864560069947524,0.0035329096928858805,1,1
4.9,55.0,4.6,245.00000000000003,139.5,4.65,9.995563442768413,10.040231349923413,0.0014675376308249666,0.0013828184019166745,0.007765976054001099,0.006643723024813269,1,1
5.2,47.0,4.2,257.0,126.0,4.2,10.137362637362639,10.18203054451764,-0.004648703357506001,-0.004721419825982953,0.0055569203799509395,0.004650360910503387,1,1
4.9,56.0,4.4,245.00000000000003,135.0,4.5,10.12987012987013,10.17453803702513,-0.0045712093652853225,-0.004720025564416641,0.007796000646656655,0.006439641392160212,1,1
4.8,19.0,4.7,236.90000000000003,141.0,4.7,10.162234042553193,10.206901949708193,-0.004619546703804933,-0.00482079850396494,0.01941163911848053,0.015419103788314075,1,1
4.8,49.0,4.6,239.79999999999998,138.0,4.6,10.168478260869566,10.213146168024567,-0.005745378034545168,-0.005939990177671273,0.011143122006393887,0.009169103788314068,1,1
5.3,25.0,4.6,247.5,138.0,4.6,10.004101722723545,10.048769629878546,0.001954621965454817,0.001891098261284807,0.009420463025934318,0.0076838530891122974,1,1
4.8,34.0,4.8,240.0,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.015044263912646868,0.012294103788314074,1,1
5.0,63.0,4.2,250.0,136.4,4.546666666666667,9.98857142857143,10.03323933572643,0.0023075119223934237,0.002263759365845497,0.00444887928691944,0.0038193574918525142,1,1
5.2,39.0,4.4,251.20000000000002,132.0,4.4,10.090909090909092,10.135576998064092,-0.002397040696025532,-0.0024830364785703996,0.007492479036749649,0.006188822448964928,1,1
4.9,36.0,4.7,242.2,141.0,4.7,10.025184541901869,10.069852449056869,0.0006804532961950382,0.0005694312007709645,0.012945719488373888,0.010521274045221431,1,1
5.6,39.0,4.1,263.5,122.99999999999999,4.1,10.178571428571429,10.22323933572643,-0.0021745346882462435,-0.0021793233983591898,0.0011892710963166842,0.0018485813009513877,1,1
4.8,62.0,4.6,240.0,140.39999999999998,4.679999999999999,10.097826086956523,10.142493994111524,-0.0023247129699530134,-0.002481735167775223,0.007492753114550245,0.006460770454980732,1,1
4.8,80.0,4.2,240.0,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.003060040586823032,0.0027107704549807323,1,1
4.9,64.0,4.6,245.00000000000003,142.2,4.739999999999999,9.92369121561668,9.96835912277168,0.005090785828491151,0.0050445247817166305,0.005238797590417037,0.004806988330935716,1,1
4.8,70.0,4.7,240.0,143.0,4.766666666666667,10.026595744680852,10.071263651835853,0.0011643408500218166,0.0010443524572174012,0.005090961158170849,0.004794103788314068,1,1
4.9,64.0,4.2,245.00000000000003,135.8,4.526666666666667,10.122448979591836,10.167116886746836,-0.003497654343754597,-0.0036350755259573764,0.005860441989857947,0.004806988330935716,1,1
5.3,30.0,4.6,251.0,138.0,4.6,9.917965545529125,9.962633452684125,0.0054546219654548755,0.005450683915355692,0.00801647499060984,0.006740456862697201,1,1
5.1,66.0,4.0,254.99999999999997,137.6,4.586666666666667,9.864705882352942,9.909373789507942,0.00891784445468946,0.008976306786492805,0.002224948355441793,0.0020861435484196347,1,1
5.1,44.0,4.6,251.99999999999997,138.0,4.6,9.872122762148338,9.916790669303339,0.006454621965454876,0.006467708387947357,0.007470029111708133,0.006399869038615712,1,1
5.5,45.0,4.0,267.5,120.0,4.0,10.159090909090908,10.203758816245909,-0.0022003660189864327,-0.00217978815221459,0.0013522568637909394,0.001783547390481857,1,1
5.4,47.0,4.0,265.8,120.0,4.0,10.172222222222222,10.216890129377223,-0.0039003660189863565,-0.003908729755620455,0.0024830219596645633,0.002456845557402346,1,1
4.8,80.0,4.4,240.0,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.002749218387102576,0.0027107704549807323,1,1
5.6,27.0,4.4,252.39999999999998,132.0,4.4,10.12012987012987,10.164797777284871,-0.0011970406960256086,-0.0012626071114603676,0.004092609081514748,0.003991438443808526,1,1
5.5,38.0,4.2,259.4,126.0,4.2,10.145454545454546,10.190122452609547,-0.0022487033575060433,-0.002280561091762945,0.003007017913524754,0.0030562746632091303,1,1
4.8,57.0,4.6,240.0,139.4,4.6466666666666665,10.125,10.169667907155,-0.0036666567468663924,-0.003837922715849207,0.008896741149874723,0.007502437121647404,1,1
4.9,59.0,4.4,245.00000000000003,136.5,4.55,10.088126159554731,10.132794066709732,-0.002558293699915226,-0.0026857442423055544,0.006953607825461969,0.005827396494201025,1,1
4.8,62.0,4.7,240.0,142.2,4.739999999999999,10.047872340425533,10.092540247580533,9.078582849109118e-05,-4.059758124186352e-05,0.007337342014690017,0.006460770454980732,1,1
5.2,29.0,4.7,249.5,141.0,4.7,9.856792144026187,9.901460051181187,0.007980453296195067,0.007993709850690367,0.009834221807817924,0.008111899372041848,1,1
4.9,20.0,4.7,239.0,141.0,4.7,10.108554059921842,10.153221967076842,-0.0025195467038049424,-0.002685047111522454,0.01743848120141222,0.013786580167670408,1,1
4.9,66.0,4.5,245.00000000000003,141.4,4.713333333333334,9.948299319727893,9.992967226882893,0.004017230806960481,0.003959574743257421,0.0048326134761474725,0.004398825065629595,1,1
5.0,53.0,4.5,250.0,136.5,4.55,9.96,10.004667907155001,0.0024417063000847783,0.002399378120652884,0.006790622057987714,0.005819357491852514,1,1
4.8,72.0,4.7,240.0,143.2,4.7733333333333325,10.021276595744682,10.065944502899683,0.0014327296054045258,0.0013155899668322313,0.004529365944041061,0.004377437121647404,1,1
5.1,57.0,4.1,254.99999999999997,130.0,4.333333333333333,10.071736011477762,10.116403918632763,-0.0012809282498523755,-0.001330718578870127,0.004596715719165628,0.00385084943077257,1,1
4.9,60.0,4.6,245.00000000000003,141.0,4.7,9.955634427684117,10.000302334839118,0.003480453296195063,0.003417099724027761,0.006361988018676621,0.0056233148615479605,1,1
4.8,66.0,4.4,240.0,138.4,4.613333333333333,10.15909090909091,10.20375881624591,-0.005008600523779827,-0.005194110263923302,0.006680384886011115,0.005627437121647404,1,1
5.2,20.0,4.6,242.0,138.0,4.6,10.133779264214049,10.178447171369049,-0.0035453780345451325,-0.0037025363379695198,0.012516811371262215,0.009842668602811074,1,1
5.5,49.0,4.1,273.6,122.99999999999999,4.1,9.882039911308206,9.926707818463207,0.007925465311753754,0.008092623774816954,7.365533567113038e-05,0.0010562746632091305,1,1
5.2,56.0,4.1,260.0,129.6,4.319999999999999,9.97373358348968,10.018401490644681,0.003182294239382266,0.003211928764858707,0.003185153016227106,0.002919591679734154,1,1
4.9,34.0,4.8,243.40000000000003,144.0,4.8,9.91326530612245,9.95793321327745,0.005906284626935321,0.005858423212103281,0.013351903602643453,0.01092943731052756,1,1
4.8,80.0,4.3,240.0,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.002904629486962805,0.0027107704549807323,1,1
5.0,43.0,4.7,247.9,141.0,4.7,9.88340425531915,9.92807216247415,0.006380453296195077,0.006366470694543658,0.009287775928916216,0.007819357491852514,1,1
4.8,56.0,4.7,240.0,141.60000000000002,4.720000000000001,10.063829787234043,10.108497694389044,-0.0007143804376568696,-0.0008543101100862427,0.009022127657079389,0.007710770454980732,1,1
4.8,74.0,4.3,240.0,141.0,4.7,10.087209302325583,10.131877209480583,-0.0015195467038049415,-0.0016680226389307329,0.00458941512935218,0.0039607704549807325,1,1
5.1,45.0,4.3,250.99999999999997,129.0,4.3,10.177838577291382,10.222506484446383,-0.006622872026765814,-0.006755004017310939,0.00765546480422392,0.0062037906072431636,1,1
5.6,40.0,4.3,267.0,129.0,4.3,9.867109634551497,9.911777541706497,0.0093771279732342,0.009517387544156153,0.0005976512895313332,0.001670009872379957,1,1
4.9,67.0,4.5,245.00000000000003,141.8,4.7266666666666675,9.937414965986394,9.982082873141394,0.004554008317725788,0.0045020497624870814,0.004551815869082578,0.004194743432976537,1,1
5.4,27.0,4.6,251.60000000000002,138.0,4.6,9.913043478260871,9.957711385415871,0.0060546219654549205,0.006060898598910736,0.007166507501801111,0.006160549261106049,1,1
5.1,24.0,4.6,242.0,138.0,4.6,10.127877237851663,10.172545145006664,-0.0035453780345451325,-0.0037025363379695198,0.013085981253006047,0.010321437666066685,1,1
5.0,66.0,4.3,250.0,140.2,4.673333333333333,9.873488372093025,9.918156279248025,0.007406898274664342,0.007417272048526935,0.0034510753658645267,0.003219357491852513,1,1
5.1,39.0,4.6,249.49999999999997,138.0,4.6,9.93606138107417,9.98072928822917,0.003954621965454819,0.003925147206468138,0.00887401714703261,0.007380261195478454,1,1
4.8,68.0,4.6,240.0,141.6,4.72,10.065217391304348,10.109885298459348,-0.0007143804376569252,-0.0008543101100862982,0.005807967472160869,0.005210770454980732,1,1
4.8,63.0,4.6,240.0,140.6,4.6866666666666665,10.092391304347826,10.137059211502827,-0.0020563242145703597,-0.0022104976581603375,0.007211955507485347,0.0062524371216474035,1,1
5.6,29.0,4.4,254.79999999999998,132.0,4.4,10.061688311688311,10.106356218843311,0.0012029593039744046,0.0011782516227596962,0.0035310138673849576,0.0036342955866656723,1,1
5.5,29.0,4.4,251.9,132.0,4.4,10.118181818181819,10.16284972533682,-0.0016970406960255535,-0.0017711193477562004,0.0052233741773883595,0.004692638299572763,1,1
5.4,21.0,4.7,249.70000000000002,141.0,4.7,9.865248226950355,9.909916134105355,0.0081804532961951,0.008197114745208733,0.008695882044330257,0.007271660372217163,1,1
5.1,61.0,4.1,254.99999999999997,134.0,4.466666666666667,9.956958393113345,10.001626300268345,0.004086846857801252,0.004094031613426197,0.003473525290906044,0.0030665357052823763,1,1
5.1,38.0,4.5,247.79999999999998,135.0,4.5,10.070588235294117,10.115256142449118,-0.0017712093652854088,-0.0018723570411599555,0.009310225853957733,0.007576339626851002,1,1
4.8,32.0,4.7,238.2,141.0,4.7,10.127659574468087,10.172327481623087,-0.0033195467038049653,-0.0034986666895958085,0.015761270226636884,0.012710770454980732,1,1
5.6,39.0,4.3,265.7,129.0,4.3,9.89950166112957,9.94416956828457,0.008077127973234233,0.00819525572978691,0.0008784488965962291,0.0018485813009513877,1,1
4.8,26.0,4.7,237.60000000000002,141.0,4.7,10.143617021276595,10.188284928431596,-0.003919546703804899,-0.004108881373150741,0.01744605586902626,0.013960770454980733,1,1
5.0,24.0,4.7,242.2,141.0,4.7,10.028936170212766,10.073604077367767,0.0006804532961950382,0.0005694312007709645,0.014622930463149234,0.011619357491852512,1,1
4.8,54.0,4.7,240.0,141.4,4.713333333333334,10.069148936170214,10.113816843325214,-0.0009827691930395788,-0.0011255476197010728,0.00958372287120918,0.008127437121647403,1,1
5.1,57.0,4.0,254.99999999999997,127.69999999999999,4.256666666666666,10.155882352941177,10.200550260096177,-0.004367398936753197,-0.004449949939440534,0.004752126819025855,0.00385084943077257,1,1
5.4,34.0,4.5,255.60000000000002,135.0,4.5,9.911111111111111,9.955779018266112,0.006028790634714676,0.00606043384505528,0.0053563353522070685,0.004864252964809751,1,1
5.1,62.0,4.0,254.99999999999997,133.2,4.4399999999999995,9.994117647058825,10.038785554213826,0.0030132918362705263,0.0030090815749668764,0.003348138783701377,0.0028704572739098283,1,1
5.0,56.0,4.2,250.0,130.8,4.36,10.14857142857143,10.19323933572643,-0.0052073732283216545,-0.005330890903369301,0.0064144625363737095,0.005219357491852513,1,1
4.9,29.0,4.7,240.8,141.0,4.7,10.061658706035606,10.106326613190607,-0.0007195467038049186,-0.0008544030608573783,0.014911302737828157,0.011949845473792863,1,1
5.1,29.0,4.6,244.49999999999997,138.0,4.6,10.063938618925832,10.108606526080832,-0.0010453780345451857,-0.001159975156490356,0.011681993217681569,0.009341045509203944,1,1
5.2,43.0,4.4,254.4,132.0,4.4,10.006993006993007,10.051660914148007,0.0008029593039744487,0.0007714418337230189,0.006369288608490067,0.005419591679734154,1,1
4.9,72.0,4.1,245.00000000000003,140.60000000000002,4.686666666666667,9.987058237929318,10.031726145084319,0.0029436757854297557,0.002874624704798212,0.0037694722331990116,0.0031743352697112285,1,1
5.5,40.0,4.2,262.0,126.0,4.2,10.077922077922079,10.122589985077079,0.0003512966424940034,0.0003637025369754854,0.002445422699394962,0.0026926382995727635,1,1
5.4,49.0,4.1,268.70000000000005,122.99999999999999,4.1,9.981029810298104,10.025697717453104,0.00302546531175385,0.0031092038591176707,0.001766015645674546,0.0020864751870319723,1,1
5.2,50.0,4.3,260.0,129.0,4.3,9.955277280858677,9.999945188013678,0.0023771279732341943,0.0023982162360142723,0.004559116458896026,0.004073437833580314,1,1
4.9,69.0,4.2,245.00000000000003,139.3,4.6433333333333335,10.020408163265305,10.065076070420305,0.001199148875442313,0.0011115808923018444,0.00445645395453347,0.003786580167670415,1,1
4.9,57.0,4.4,245.00000000000003,135.5,4.516666666666667,10.11595547309833,10.16062338025333,-0.0039002374768286607,-0.004041931790379649,0.007515203039591761,0.006235559759507147,1,1
5.0,45.0,4.4,247.0,132.0,4.4,10.172727272727274,10.217395179882274,-0.006597040696025569,-0.006754539263455539,0.009192414014367108,0.007419357491852516,1,1
5.3,43.0,4.4,258.7,132.0,4.4,9.913379073756431,9.958046980911432,0.005102959303974419,0.005144647065867314,0.0046769282984866515,0.004287626674017957,1,1
4.9,28.0,4.8,242.8,144.0,4.8,9.928571428571429,9.97323933572643,0.005306284626935276,0.005248208528548237,0.015036689245032825,0.01215392710644592,1,1
5.0,57.0,4.3,250.0,133.89999999999998,4.463333333333333,10.049302325581397,10.093970232736398,-0.0010473475198901072,-0.0011267095043397402,0.005978253829448588,0.005019357491852517,1,1
4.9,69.0,4.4,245.00000000000003,141.5,4.716666666666667,9.948979591836734,9.993647498991734,0.00415142518465178,0.004095193498064809,0.004145631754813014,0.003786580167670415,1,1
5.4,40.0,4.4,260.0,132.0,4.4,9.8989898989899,9.9436578061449,0.006402959303974443,0.006466778880236501,0.003826960809677922,0.0037531418536986437,1,1
5.0,33.0,4.7,244.9,141.0,4.7,9.96,10.004667907155001,0.003380453296195074,0.0033153972767686057,0.012095751999565172,0.009819357491852514,1,1
4.8,76.0,4.7,240.0,143.6,4.786666666666666,10.010638297872342,10.055306205027343,0.0019695071161698885,0.001858064986061836,0.0034061755157814774,0.003544103788314068,1,1
4.9,50.0,4.7,245.00000000000003,141.0,4.7,9.95223621363439,9.99690412078939,0.003480453296195063,0.003417099724027761,0.009014552989465349,0.007664131188078578,1,1
5.4,48.0,4.0,267.20000000000005,120.0,4.0,10.133333333333333,10.178001240488333,-0.0025003660189863997,-0.0024848954939920564,0.002202224352599669,0.0022716603722171625,1,1
4.8,68.0,4.7,240.0,142.8,4.760000000000001,10.031914893617023,10.076582800772023,0.0008959520946392185,0.0007731149476026267,0.005652556372300641,0.005210770454980732,1,1
4.9,64.0,4.3,245.00000000000003,137.4,4.58,10.069292833412433,10.113960740567434,-0.0013505443006931461,-0.0014651754490388469,0.00570503088999772,0.004806988330935716,1,1
5.1,64.0,4.1,254.99999999999997,137.0,4.566666666666666,9.870875179340029,9.91554308649503,0.008112678188541445,0.00816259425764837,0.002631132469711358,0.0024783004111647317,1,1
5.5,27.0,4.4,249.7,132.0,4.4,10.172727272727274,10.217395179882274,-0.0038970406960255888,-0.004008573187457953,0.0057849693915181495,0.00505627466320913,1,1
4.9,50.0,4.5,245.00000000000003,135.0,4.5,10.122448979591836,10.167116886746836,-0.0045712093652853225,-0.004720025564416641,0.009325375189185803,0.007664131188078578,1,1
4.8,72.0,4.2,240.0,139.2,4.64,10.142857142857144,10.187525050012145,-0.0039350455022491015,-0.004109160225464092,0.005306421443342199,0.004377437121647404,1,1
5.2,47.0,4.3,257.3,129.0,4.3,10.02772808586762,10.07239599302262,-0.00032287202676573035,-0.0003477498399832579,0.005401509280090712,0.004650360910503387,1,1
5.1,49.0,4.4,254.29999999999998,132.0,4.4,9.99197860962567,10.03664651678067,0.0007029593039744042,0.0006697393864638079,0.006376863276104109,0.0054194768817529635,1,1
4.9,40.0,4.6,242.0,138.0,4.6,10.115350488021296,10.160018395176296,-0.0035453780345451325,-0.0037025363379695198,0.011977940159974533,0.009704947514609187,1,1
5.0,40.0,4.7,247.0,141.0,4.7,9.906382978723403,9.951050885878404,0.005480453296195065,0.005451148669211092,0.010130168750110902,0.008419357491852516,1,1
5.1,64.0,4.0,254.99999999999997,135.39999999999998,4.513333333333333,9.929411764705883,9.974079671860883,0.005965568145479994,0.005992694180729841,0.002786543569571585,0.0024783004111647317,1,1
5.1,54.0,4.3,254.99999999999997,132.2,4.406666666666666,9.980848153214776,10.025516060369776,0.0016713480593570917,0.0016528940268927816,0.0051282863406398585,0.004439084724890222,1,1
5.3,23.0,4.5,243.39999999999998,135.0,4.5,10.203773584905662,10.248441492060662,-0.006171209365285368,-0.006347264720563406,0.010137469339924335,0.008061211579678335,1,1
4.9,33.0,4.7,241.60000000000002,141.0,4.7,10.040816326530614,10.085484233685614,8.045329619510433e-05,-4.078348278396815e-05,0.013788112309568574,0.011133518943180619,1,1
4.8,77.0,4.5,240.0,143.1,4.77,10.025000000000002,10.069667907155003,0.0012985352277131712,0.0011799712120247885,0.0034362001084370384,0.0033357704549807324,1,1
5.1,55.0,4.3,254.99999999999997,133.0,4.433333333333334,9.958960328317374,10.003628235472375,0.002744903080887817,0.002737844065352102,0.004847488733574964,0.004243006293517673,1,1
4.8,30.0,4.7,238.0,141.0,4.7,10.132978723404255,10.177646630559256,-0.0035195467038049433,-0.0037020715841141194,0.01632286544076668,0.013127437121647404,1,1
5.5,46.0,4.1,269.4,122.99999999999999,4.1,9.99379157427938,10.03845948143438,0.003725465311753773,0.003821120989931759,0.0009160481568658164,0.0016017292086636771,1,1
4.8,63.0,4.4,240.0,137.20000000000002,4.573333333333334,10.193181818181818,10.237849725336819,-0.00661893305607586,-0.006821535321612171,0.007522777707205801,0.0062524371216474035,1,1
5.1,48.0,4.5,253.79999999999998,135.0,4.5,9.913725490196079,9.95839339735108,0.0042287906347145965,0.004229789794390204,0.006502249783308778,0.005615555313125512,1,1
5.3,42.0,4.4,257.8,132.0,4.4,9.936535162950257,9.981203070105257,0.004202959303974463,0.004229325040534804,0.0049577259055515474,0.004476305919300976,1,1
4.9,54.0,4.7,245.00000000000003,141.8,4.7266666666666675,9.931393834129397,9.976061741284397,0.004554008317725788,0.0045020497624870814,0.007891362561205765,0.006847804657466334,1,1
4.8,58.0,4.5,240.0,137.4,4.58,10.183333333333335,10.228001240488336,-0.006350544300693206,-0.0065502978119973965,0.008771354642670055,0.007294103788314068,1,1
5.4,24.0,4.5,246.60000000000002,135.0,4.5,10.133333333333333,10.178001240488333,-0.002971209365285332,-0.003092786408269932,0.008164311422856025,0.006716104816661605,1,1
4.9,23.0,4.8,242.3,144.0,4.8,9.941326530612248,9.985994437767248,0.0048062846269352755,0.004739696292252404,0.0164406772803573,0.013174335269711221,1,1
5.3,49.0,4.3,264.0,129.0,4.3,9.872751206669594,9.917419113824595,0.006377127973234198,0.006466314126381045,0.0031475537559575066,0.003155551202319842,1,1
5.5,41.0,4.1,262.4,122.99999999999999,4.1,10.180044345898004,10.224712253053005,-0.0032745346882462334,-0.0032980503182100662,0.002320036192190294,0.002510820117754584,1,1
5.2,27.0,4.5,243.9,135.0,4.5,10.182051282051283,10.226719189206284,-0.005671209365285368,-0.005838752484267518,0.01070663922166817,0.008496514756657234,1,1
4.8,72.0,4.8,240.0,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.004373954844180834,0.004377437121647404,1,1
4.8,59.0,4.8,240.0,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.008024323736024476,0.007085770454980733,1,1
5.0,50.0,4.3,250.0,129.0,4.3,10.186046511627907,10.230714418782908,-0.0076228720267658145,-0.007772028489902605,0.007943837078902859,0.006419357491852516,1,1
5.6,46.0,4.0,273.59999999999997,120.0,4.0,10.028571428571428,10.073239335726429,0.0038996339810135616,0.004024061130594669,-0.0006209010532773583,0.0005985813009513877,1,1
5.0,46.0,4.6,248.4,138.0,4.6,9.954782608695654,9.999450515850654,0.002854621965454829,0.002806420286617317,0.008600794207581756,0.007219357491852513,1,1
4.8,73.0,4.4,240.0,141.2,4.706666666666666,10.079545454545457,10.124213361700457,-0.0012511579484222879,-0.0013967851293159028,0.004714801636556846,0.004169103788314068,1,1
4.9,72.0,4.2,245.00000000000003,141.4,4.713333333333334,9.959183673469388,10.003851580624389,0.004017230806960481,0.003959574743257421,0.0036140611333387836,0.0031743352697112285,1,1
4.9,59.0,4.3,245.00000000000003,134.4,4.48,10.154722354057903,10.199390261212903,-0.005376375631433339,-0.005533738093261076,0.007109018925322198,0.005827396494201025,1,1
5.3,58.0,4.0,265.0,130.4,4.346666666666667,9.866037735849059,9.910705643004059,0.009255849260912996,0.009382001166276466,0.0010866085919541291,0.0014574379947726755,1,1
4.8,50.0,4.8,240.0,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.010551502199608537,0.008960770454980732,1,1
5.4,36.0,4.3,254.6,129.0,4.3,10.13953488372093,10.184202790875931,-0.003022872026765766,-0.003093715915980899,0.005105562337797734,0.004493882594439384,1,1
5.3,55.0,4.1,265.0,129.0,4.3,9.884951679705479,9.929619586860479,0.007377127973234199,0.007483338598972822,0.001773590313288588,0.002023475730621726,1,1
4.9,51.0,4.4,245.00000000000003,132.5,4.416666666666667,10.199443413729128,10.244111320884128,-0.007926068807568853,-0.008110494434601823,0.009199988681981137,0.007460049555425514,1,1
5.1,55.0,4.1,254.99999999999997,127.99999999999999,4.266666666666667,10.129124820659973,10.173792727814973,-0.003964815803679245,-0.004043093675018261,0.005158310933295419,0.004243006293517673,1,1
5.5,32.0,4.5,257.0,135.0,4.5,9.89090909090909,9.935576998064091,0.007428790634714633,0.007484268106683678,0.004225570256333445,0.004147183754118224,1,1
4.8,33.0,4.8,240.0,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.015325061519711762,0.012502437121647404,1,1
5.4,29.0,4.4,249.00000000000003,132.0,4.4,10.176767676767676,10.221435583922677,-0.004597040696025512,-0.004720490318272097,0.006915734487391775,0.005790178890735681,1,1
4.8,38.0,4.8,240.0,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.013921073484387285,0.011460770454980732,1,1
5.0,25.0,4.8,245.0,144.0,4.8,9.875000000000002,9.919667907155002,0.007506284626935256,0.007485662368249935,0.014186721756224109,0.011419357491852508,1,1
4.8,70.0,4.3,240.0,139.0,4.633333333333334,10.145348837209303,10.190016744364303,-0.004203434257631755,-0.004380397735078867,0.0057126055576117605,0.004794103788314068,1,1
5.0,69.0,4.0,250.0,139.0,4.633333333333334,9.93,9.974667907155,0.005796565742368254,0.005789846990838066,0.003074915844250523,0.0026193574918525115,1,1
5.3,37.0,4.5,254.6,135.0,4.5,9.922012578616352,9.966680485771352,0.005028790634714619,0.005043409372463559,0.006206302841015798,0.005419702145716066,1,1
5.0,63.0,4.1,250.0,134.7,4.489999999999999,10.047804878048781,10.092472785203782,2.6207501640618247e-05,-4.17594658804199e-05,0.004604290386779668,0.0038193574918525142,1,1
5.5,20.0,4.5,245.0,135.0,4.5,10.181818181818183,10.226486088973184,-0.004571209365285378,-0.004720025564416697,0.007595141541112192,0.006329001935936404,1,1
4.9,61.0,4.5,245.00000000000003,139.4,4.6466666666666665,10.002721088435376,10.047388995590376,0.001333343253133612,0.0012471996471092317,0.00623660151147195,0.005419233228894903,1,1
4.8,44.0,4.7,239.39999999999998,141.0,4.7,10.095744680851064,10.140412588006065,-0.0021195467038049864,-0.0022782373224857766,0.01239169894185814,0.010210770454980733,1,1
5.2,50.0,4.1,260.0,122.99999999999999,4.1,10.159474671669793,10.204142578824793,-0.005674534688246191,-0.00573890905243013,0.0048699386586164815,0.004073437833580314,1,1
4.9,54.0,4.5,245.00000000000003,136.6,4.553333333333333,10.07891156462585,10.12357947178085,-0.0024240993222238716,-0.002550125487498167,0.008202184760926219,0.006847804657466334,1,1
5.2,33.0,4.5,248.1,135.0,4.5,10.074358974358974,10.119026881513975,-0.0014712093652853864,-0.0015672496993824336,0.009021853579278795,0.007342668602811081,1,1
4.9,62.0,4.7,245.00000000000003,143.4,4.78,9.88970907511941,9.93437698227441,0.006701118360787239,0.006671949839405555,0.005644981704686601,0.005215151596241838,1,1
4.9,65.0,4.5,245.00000000000003,141.0,4.7,9.95918367346939,10.00385158062439,0.003480453296195063,0.003417099724027761,0.00511341108321237,0.0046029066982826595,1,1
4.9,69.0,4.3,245.00000000000003,140.4,4.680000000000001,9.983863312766967,10.028531219921968,0.0026752870300470466,0.0026033871951833265,0.0043010428546732425,0.003786580167670415,1,1
5.1,25.0,4.7,245.0,141.0,4.7,9.962453066332916,10.007120973487917,0.003480453296195063,0.003417099724027761,0.01264977254608092,0.010125359234694145,1,1
4.9,33.0,4.6,239.9,138.0,4.6,10.171251109139309,10.21591901629431,-0.005645378034545123,-0.005838287730412117,0.013943523409428803,0.011133518943180619,1,1
5.0,54.0,4.4,250.0,134.4,4.48,10.025454545454545,10.070122452609546,-0.0003763756314333899,-0.00044861573030263724,0.006665235550783045,0.005619357491852511,1,1
4.8,78.0,4.2,240.0,142.8,4.760000000000001,10.035714285714286,10.080382192869287,0.0008959520946392185,0.0007731149476026267,0.003621635800952824,0.003127437121647404,1,1
4.9,52.0,4.7,245.00000000000003,141.4,4.713333333333334,9.941815023881894,9.986482931036894,0.004017230806960481,0.003959574743257421,0.008452957775335557,0.007255967922772456,1,1
5.1,56.0,4.1,254.99999999999997,129.0,4.3,10.100430416068868,10.145098323223868,-0.00262287202676581,-0.0026869061269441663,0.004877513326230522,0.004046927862145125,1,1
4.8,23.0,4.8,240.0,144.0,4.8,10.000000000000002,10.044667907155002,0.0025062846269352512,0.002400540005291496,0.018133037590360716,0.014585770454980732,1,1
5.4,29.0,4.6,253.20000000000002,138.0,4.6,9.874396135265702,9.919064042420702,0.007654621965454855,0.007688137755057445,0.006604912287671321,0.005790178890735681,1,1
4.8,34.0,4.7,238.39999999999998,141.0,4.7,10.122340425531915,10.167008332686915,-0.0031195467038049873,-0.0032952617950774976,0.015199675012507095,0.012294103788314074,1,1
5.5,25.0,4.5,250.0,135.0,4.5,10.060606060606062,10.105273967761063,0.0004287906347146264,0.00036509679854179744,0.006191153505787714,0.005419911026845491,1,1
5.1,31.0,4.7,247.39999999999998,141.0,4.7,9.902377972465583,9.947045879620584,0.005880453296195021,0.0058579584582477695,0.010964986903691548,0.008948888646458847,1,1
